Season,Team_Code,Game_Number,Home_Away,Opponent,GF,GA,Points,F_count,D_count,G_count,F_cost,D_cost,G_cost,Total_injuries,LowerBody_Count,UpperBody_Count,Players_Out,Opp_Players_Out,Money_InStands,Opp_Money_InStands,5v5_CF,5v5_CA,5v5_SF,5v5_SA,Playoffs_Bin,Playoffs
2018,CHI,56,Home,CHI,3.558981590058290,3.434497812066940,62,13,5,3,26780163.674642300,20414479.64068100,16794974.830925600,9,5,4,6,2,1354223.5822048900,972261.7331131030,68.157347187581,54.297038307400600,23.583593492506500,36.37475980909300,1,Yes
2019,COL,67,Home,CHI,1.7089234444872200,2.68539272283451,85,11,7,3,22038995.080897700,36815647.13714740,11076620.81881790,0,5,4,1,7,1791670.2800921400,675206.161600928,45.57496166696030,48.881965301168400,32.941403325177500,22.492284154150400,1,Yes
2023,BOS,29,Home,NYR,2.024644311527880,3.639620649847850,74,14,6,3,44701164.60249250,17177732.23653590,5040622.247306780,3,2,0,0,0,617507.32664301,909739.4305549180,69.33980271214700,55.44788486177450,29.2854473864868,37.153119764836500,1,Yes
2022,CHI,9,Home,CHI,4.067211776717360,2.0976458246821600,95,14,7,2,28311336.838467700,27184611.041801100,17749197.439177800,1,3,4,6,1,608862.1970670660,814278.8364687980,69.82863957283180,44.961112765395600,29.906352938678200,37.95017670216710,0,No
2017,LAK,67,Away,NYR,2.1815386710705400,4.170645007908520,91,11,7,3,43507880.73150180,32285401.4378288,10713355.43936990,6,3,3,4,3,1775476.5622364000,1182993.1247129000,56.66851464047210,69.331384384765,28.553835760669200,38.934158300677800,0,No
2015,TOR,25,Away,TOR,4.01112337572882,2.362228789396740,91,13,7,2,24494579.277959400,21543777.50336210,12440640.890248700,1,3,3,0,3,819275.1290575360,1862656.3218084000,45.10428220531470,43.23773664894980,39.12039420973130,27.949759848452600,0,No
2017,LAK,76,Home,BOS,2.3378282653632300,2.6033579632684600,63,11,7,2,33279458.857308100,30606018.424938000,5116499.632309530,9,4,2,6,5,1503129.8816747200,656720.4751309370,49.48314663822690,67.95832418963120,24.294702502431300,24.342808080753400,1,Yes
2018,COL,42,Home,TOR,3.428645730176120,1.6742758562410500,77,14,5,2,51265302.32212990,35734628.753559400,12381380.15525150,1,1,5,3,0,1314317.1985412100,1580401.8859210900,52.734784980296100,67.40734034208080,30.333285196877500,27.47281636933400,1,Yes
2016,CHI,9,Home,CHI,3.582451720529490,1.8345366369638300,108,14,6,3,37482060.873687500,19758424.377376200,19797311.023575900,4,1,4,3,4,1749340.3923308400,1530924.5066196900,49.27972673074670,55.76081445458490,34.720347367306700,26.658241924628100,0,No
2015,CHI,79,Home,TOR,3.037964259435160,3.0475857081369800,78,12,7,3,45109816.59589350,37930514.795621600,9174014.912281550,3,4,4,4,3,687633.3647546050,643631.2979950370,48.419067396295500,61.74730815508250,31.13688826269130,23.5230782500572,0,No
2021,CHI,40,Home,TOR,2.415932030090190,2.3027780301839100,102,12,6,3,45898317.62982180,28838963.31655900,10931274.053635700,7,0,1,3,2,694674.4485839170,1883858.6073587000,69.16689127649070,53.08144893917760,38.58041771433600,32.145333402029800,0,No
2022,COL,25,Away,TOR,2.1379331291132900,4.006440677226580,111,10,6,3,53750201.75949170,22480800.107526500,15307849.94703020,3,5,0,1,3,1335227.5404174600,1352708.3032352300,44.60094482247240,58.90103732627320,27.559367112825700,29.53248321017260,0,No
2021,COL,5,Away,CHI,1.5995680636872800,1.5440801659648600,94,14,6,2,32996911.77626570,25771456.884556800,17221905.01285490,5,3,5,6,5,1919567.9800375600,1045588.2817035300,61.99983726150590,50.21727812263360,29.27351611546360,37.31401984648010,1,Yes
2019,LAK,11,Away,LAK,2.411839203722170,2.6372821460158100,99,12,7,3,47491822.503300700,22804797.094659700,11260874.360091500,4,5,2,0,1,1122496.6375561300,1634807.87524296,40.01230868317530,49.03477059356340,21.77044630429460,20.642191609641200,0,No
2015,NYR,59,Away,TOR,3.459488371593850,2.512036640307280,73,11,5,2,58464632.28184660,33127778.998332900,9645033.056019390,1,3,5,1,5,990413.1503820420,886048.1876024510,57.885480082071300,57.34689358508540,32.17998222103860,32.877358551102500,1,Yes
2021,LAK,79,Home,NYR,4.314914455345450,1.5579828927528000,117,13,7,3,49209733.37431470,34907516.585378300,19067386.999776000,7,5,4,3,3,1410033.9847968300,1540264.7555694800,67.47829011862160,54.94389022551940,25.76423936896210,35.258977570231200,0,No
2021,TOR,38,Home,CHI,4.113613446789160,1.8731051970015300,92,11,6,3,39594819.06870980,35823434.80796650,15157174.500075000,1,0,1,5,7,1895672.9008175500,559566.8113583710,48.63802282279660,57.38609107449940,23.20618079031140,35.189731383766100,1,Yes
2023,BOS,72,Home,TOR,3.7981943296059100,2.740928024755910,73,13,6,3,45228697.77967720,39644206.23964350,6785319.567397120,8,5,0,7,4,1755391.7492669400,1759112.056413910,45.56577925773160,48.59981743861070,30.89062585809020,37.7214793419105,1,Yes
2017,CHI,5,Home,LAK,3.865342029759900,2.9785937533423400,93,12,5,2,49587315.91052430,34782107.31241710,6033918.172019730,8,5,2,0,6,1993225.4160998300,1172256.2705319800,59.55039384635280,51.008734954509900,30.646205267598200,34.58067485658990,1,Yes
2023,NYR,48,Home,CHI,3.4949547104279900,2.7128692417646100,114,10,7,2,44491030.6277549,30034601.767214100,12253247.761855500,2,2,5,1,3,533852.8748035660,1455039.3715369100,61.3780422189518,42.51693881886730,21.517432824481000,38.556201232953900,1,Yes
2015,BOS,18,Away,COL,2.280860572698010,3.0928130352362800,63,11,6,2,20667032.539593600,23480507.459794600,8301350.990709090,3,5,2,6,0,669287.2170691430,831856.7297100260,60.640915568559400,41.56829116816620,33.96430906988950,26.65313199641780,0,No
2015,NYR,70,Home,LAK,4.22158509211749,3.2853950247170400,83,11,5,2,27790939.907489000,28614886.217768700,8809771.300643800,7,2,4,4,3,1414201.645049930,1515610.568987670,49.57950640064120,47.60371389019050,32.47544381301710,30.064188335030900,0,No
2018,LAK,37,Away,NYR,3.512196935717500,1.529771463383510,118,11,6,2,52418728.68861860,16026704.319760100,18165382.682417700,8,1,2,1,4,1730864.6590007700,1658360.4138399100,47.566072064779900,42.227405779916400,23.780345654929900,20.281593265657800,0,No
2023,COL,60,Away,TOR,3.1813218929413200,2.8922854783605100,88,13,5,3,30906025.892499400,33620626.888247800,6343490.36474466,2,4,1,5,0,927866.5134601500,1209819.780326600,68.67756399886130,43.11324125904220,29.388697243080900,20.139151746065800,1,Yes
2020,CHI,48,Away,COL,1.8329684076404400,4.390497722662770,78,12,5,2,49262484.782445400,26148888.627302500,15730461.728433300,4,5,2,3,2,858816.6320513280,1426590.3860926900,67.69898524809790,64.38785216181810,34.4064583295712,24.8025324090304,0,No
2017,LAK,77,Away,COL,2.8411666314192800,3.0570968403886500,65,11,7,2,34884808.60966800,15500580.74330470,9067133.800708820,7,1,3,0,7,1680463.6990718000,1184488.885733600,53.71949829678460,41.16621091050070,30.58871481082550,22.016143942781700,0,No
2015,BOS,28,Home,CHI,2.881074813605780,3.5326268023768600,116,11,6,2,40875373.126317700,16562673.53776030,16404923.321062100,2,2,1,4,0,584572.7807798470,1841137.0538867700,65.38581598463120,59.768283818042300,27.909781523671400,25.204227358715100,0,No
2018,BOS,69,Away,COL,4.09369082856801,2.4355915737506500,92,10,7,2,22718931.992776100,24686661.595543900,15836170.766953200,6,5,5,0,5,1054073.9713738800,1246803.7707714800,53.56970432902890,48.17673246446200,26.446769161618900,23.540865890567900,1,Yes
2023,BOS,77,Away,NYR,3.1399446605633700,3.8219741344582900,108,10,6,3,27249022.441988400,29585537.975460900,5110878.521664400,7,5,0,4,1,1258713.8338884900,1762713.0635432300,52.73167054217530,66.14637042124380,32.20787733288110,20.570400496773000,1,Yes
2017,BOS,81,Away,NYR,2.641201646911230,3.818764445628350,99,12,7,2,58287878.54076940,26605098.723803200,12637031.193824000,9,0,0,7,5,1340523.0115254900,1702028.0874053700,44.70288842797880,54.54976853732500,38.78217396620480,38.18608292812100,1,Yes
2023,BOS,40,Home,BOS,4.430400985531980,3.063888142962420,78,12,6,3,55605522.13787660,30480107.932303900,7089792.235670700,2,1,4,6,6,1592922.7351891700,1115757.2320225300,52.792181694759200,49.16729377983480,33.43489680954970,20.16446262777780,0,No
2021,NYR,45,Home,NYR,1.832161779978950,4.428041469837640,112,14,7,3,46091004.43596200,27007356.469783900,17993405.458680200,1,3,4,0,0,1032268.5851459900,845126.7377862130,56.12250815799420,55.529168070683000,21.49491807272630,34.721642886741700,0,No
2018,LAK,62,Home,LAK,2.767645284935830,1.87665064428796,60,10,5,3,38385783.89542950,31542596.137033700,18073788.242936100,9,3,3,3,2,1419026.5170119100,1109123.1988396600,40.6751298228606,51.458740571358100,29.213699469642700,23.04295773839030,0,No
2017,CHI,58,Away,COL,1.6260740255142200,1.550842994668740,64,14,6,2,47030451.71580900,20478151.61677000,11275187.112406400,6,0,5,6,3,1378063.1341864300,1739326.0636628300,53.323390155262200,56.92903194009490,37.81648263021260,38.244592439992,1,Yes
2019,COL,67,Away,NYR,3.719712362300790,3.810474635271290,86,13,6,3,44744411.56375760,17821079.679590500,11665934.276766200,8,2,0,6,7,1321424.1509806200,841448.8037290890,63.44068655185600,43.43598604979040,21.889248516021700,37.85591879179770,0,No
2019,COL,56,Home,CHI,4.254229656597450,3.9214666120946500,75,14,5,2,42742090.22418450,29910848.865641500,9549244.091067910,0,3,0,7,0,1460724.9397133200,1286654.518786620,60.401381691228100,69.90971508437650,39.77751424275090,33.07802292738520,1,Yes
2017,LAK,40,Away,BOS,2.3401119886514700,1.8606216873617300,65,11,7,2,22367082.874541700,27117237.923407700,15749094.484400500,2,3,0,4,5,889173.7566021140,1709145.1219411200,59.054709665918100,52.766676330901500,38.98138787290840,33.444682996012100,1,Yes
2023,LAK,40,Home,COL,4.075025030397360,2.296748498875820,99,14,6,2,45312104.42646030,15671691.351123400,10379920.445396900,4,4,0,2,0,626973.1303769440,1030216.2126925700,67.28666285311610,50.44691919122110,21.565489614597500,20.10678283939380,1,Yes
2018,COL,77,Home,BOS,2.3766546913856900,1.5526570900998900,72,12,6,2,50756801.782846700,24512047.137325900,9016887.117839510,2,1,2,0,0,678907.5080596150,1463314.455504050,40.5409602947569,61.30629544948800,38.6682664089911,39.69743132227200,1,Yes
2019,COL,33,Away,COL,4.232310484931750,2.3799258323416900,107,13,7,2,59763266.18582300,17653139.637274900,11483465.892567600,0,2,5,0,0,836873.5739808520,868447.3610732220,56.71142758576700,50.916982194860000,27.262651805189200,37.55665207151630,0,No
2018,NYR,6,Away,CHI,3.761885710790350,3.8194256217560100,94,11,5,3,20443142.103772400,28283920.79381740,6372312.775811880,6,5,1,1,2,1250296.9032841800,663919.1680522400,63.620465452291200,64.99822915086270,36.89418334151730,37.90212451460180,0,No
2019,TOR,19,Away,BOS,3.914720330524320,3.053881583137740,78,14,7,3,49206938.13242710,24894441.991510800,16199048.069663100,6,1,1,4,7,1760664.1258190300,1691576.3376392800,56.24006148103800,53.62812173081280,28.36766675426540,33.18489074101740,1,Yes
2021,CHI,80,Away,TOR,1.5540196668013600,2.5442867795048600,71,13,7,2,42871572.63743920,30328797.77757550,5188946.019076810,9,2,3,5,4,1551940.0131325800,648452.9351130600,49.71686657741140,61.586752397963000,28.81710225405030,26.895738573090700,0,No
2023,BOS,40,Home,LAK,4.388431071222080,2.615217884718990,75,13,7,3,37362087.04323830,35140055.469256000,14667275.92280890,7,3,2,2,4,1683560.9063030700,907072.0926193770,44.08751695275930,43.22359649325660,32.684861819550900,37.87297298180960,1,Yes
2021,TOR,59,Home,LAK,3.68001297621097,1.5040608771464000,118,11,6,2,25102806.982854800,22491717.09603730,7742967.901323090,4,4,0,3,0,1026463.4358891400,1782664.13299616,66.62689215448570,65.38357556665340,35.48954838551970,25.830338563023800,0,No
2019,LAK,59,Home,COL,2.4142532861584,2.399401582695710,102,14,5,3,36363405.945395000,39052552.604125700,8486060.693216200,9,1,0,1,2,1106980.6124728300,1019703.9306180000,54.12287177162810,62.0715396033433,20.67578301896500,31.254230866844100,0,No
2021,COL,48,Home,TOR,3.988183994576540,3.4393762249137900,69,13,5,3,34175087.31944540,28390862.51468940,14534479.979600600,4,3,4,7,2,1090522.8289859200,1959568.0242712400,66.34345590957110,46.35150335385900,31.863119910542700,21.99461944687770,1,Yes
2019,TOR,41,Home,BOS,2.34456359524479,4.422583331449070,84,13,7,3,32113195.559149700,30457269.9688697,19894151.986743600,4,2,4,2,6,787809.7766067520,1969601.5021607900,57.57556367299510,44.3585802923736,23.73465988194740,38.439112602655,1,Yes
2017,CHI,13,Away,TOR,4.118261518698380,4.041182480951700,79,10,6,3,49235184.93288830,32016809.330643400,16665762.33608830,0,1,3,4,0,591824.9872153580,902414.030680335,60.22576349845000,49.48877046176870,26.918990357264100,22.815409155424300,1,Yes
2021,LAK,45,Home,TOR,1.8377411712358100,1.5707848939365900,90,13,7,3,48029020.85137060,31668288.246439700,8387594.4833508800,9,5,0,2,5,1386374.1392408400,561467.3333748360,64.1278346313535,69.28211758095710,26.95937332310430,24.497936114608100,1,Yes
2016,BOS,53,Home,BOS,3.611057932382390,4.195681814024520,63,10,6,2,43560803.639236500,27774268.576126600,7640371.325617010,4,1,3,7,5,1983825.0251308800,1557594.9263080700,59.77466633800400,47.70494723701180,29.381206804423100,31.1626831625643,0,No
2023,BOS,42,Home,CHI,3.122095429934730,3.8495952398958800,103,14,6,2,57546592.53173490,25719107.277867100,17993493.054015100,5,3,2,6,1,750244.5574253940,1176479.7539725200,51.94164522036810,53.683816268399,26.682728237523500,35.28186000425960,1,Yes
2015,CHI,63,Away,TOR,1.7896034105863200,3.841128370712940,82,14,6,3,33994175.36723420,16344549.104434400,11662759.218822600,0,1,1,0,7,570027.2298489110,651129.2659393640,55.40900151785950,40.90060677152010,22.147222369013400,32.38702611872600,0,No
2020,CHI,27,Away,TOR,2.225681484776520,2.8739872770107100,61,14,6,2,29752077.508407200,15552146.132529500,7055792.042422330,6,5,0,6,0,1669297.5227359000,1561284.2284670600,64.0913657402764,51.91682588698700,22.91257477050900,24.642678256003100,1,Yes
2021,COL,38,Away,CHI,1.5372121088319400,2.6940158788635100,115,12,5,3,46236132.52393600,23949029.863319100,17933171.34982910,0,4,5,0,1,878879.0100270860,546762.3636678820,51.20950889118950,57.13960046299310,20.668759711222000,20.018860850549800,0,No
2022,BOS,60,Away,TOR,2.9063038963935200,2.408747186499580,81,14,6,2,27952562.43749610,23341522.265842300,17241385.29371390,1,4,2,1,5,1744465.7080293900,1805295.0357383600,51.64364370305490,68.59373837523900,29.404981706575100,35.14301160614880,1,Yes
2023,LAK,7,Home,TOR,2.4037957822800000,1.6970845768631000,110,13,6,3,32600420.287337000,24692378.87097520,19758595.458457500,1,3,0,7,5,1555905.000551770,707978.7936699560,42.87070348174000,55.50208134820190,39.08895389705980,39.704146518221900,0,No
2016,TOR,5,Home,TOR,3.2950724528932800,2.1847060904811000,116,11,7,3,28984097.602995400,18459205.02220480,18646155.30069030,4,2,5,4,0,1918510.3055762100,690967.8181200880,67.43753305665240,64.57321978533060,22.313504472962300,36.198262406121800,0,No
2016,LAK,45,Away,LAK,2.3917134231258500,2.2398109049340700,96,10,7,3,22766142.708740000,33454206.763421100,17776855.079908100,9,3,4,4,1,1113390.853635010,763508.4469528770,42.73108944836330,56.413829277067000,38.92528986006160,29.204132363132300,0,No
2019,NYR,58,Away,NYR,2.399757334520950,2.9522312091306000,67,12,5,2,53099949.66542690,36424110.36940600,5788615.967165050,6,4,3,2,1,1492954.7591759500,1940399.5377381,59.446275323456700,41.223550403065500,34.66723029464190,38.07534522798210,1,Yes
2019,NYR,31,Home,CHI,3.72957959619481,3.742333219790080,66,14,7,2,30181621.71686650,38467865.88435090,6566230.54247177,0,0,4,1,0,1197282.171219910,1539754.040380770,52.39583436408390,49.45024825569320,32.749976058683300,28.196953462367,1,Yes
2020,CHI,23,Home,TOR,1.6444285079350600,2.9214294851938400,73,14,6,3,38921100.13372080,27309057.587990600,13534747.914561800,9,0,1,4,7,1445883.0459628200,1702057.303195460,52.16858170766330,57.2664852349331,32.905555106471300,30.49868168486940,1,Yes
2017,COL,42,Away,LAK,4.208684985575960,1.6735333483414800,115,11,7,3,21732610.930172500,32521642.478135700,12972188.694227300,0,1,4,5,6,1174398.359011610,1096452.4785991300,60.38655509718050,68.51781897793370,36.53455296792560,29.542595347913700,1,Yes
2022,NYR,10,Away,CHI,4.056791623173540,4.373369402964610,114,11,5,2,47973578.65010570,36388778.08589680,11869448.217343000,0,5,0,5,1,782948.3696361120,1004469.0912574300,42.01281197889640,65.773910792537,22.138397287596400,28.9524774533105,0,No
2015,BOS,32,Away,COL,3.5034140496792200,4.328172957282340,62,12,7,2,33222440.092251600,25457277.77733720,10951839.881218800,5,1,5,6,6,1261846.1240050700,851726.0101747550,57.81117348854300,46.85066842536540,30.095086471310800,35.50381538587810,0,No
2020,LAK,53,Away,COL,3.279664710322150,3.855568629445230,109,10,7,2,49789469.113168400,22735319.87176110,11468157.272964900,1,0,4,0,3,1292876.3021561600,1220972.0424686100,63.160953579170600,46.60329490057490,33.94182276521520,30.53537814538980,0,No
2018,LAK,30,Home,TOR,4.176907494418960,4.473983704692660,75,14,5,2,36496122.41871460,38418113.896337300,13539469.012021900,0,4,0,2,7,1715905.7723902400,1327743.1003012500,64.84638273659780,46.035189013417000,31.736408901471300,26.334342440504300,1,Yes
2015,CHI,39,Home,LAK,2.0559905385861400,3.133446998400790,114,12,5,2,27830224.256225000,27891913.776926800,5031147.764001220,5,1,1,3,5,1603281.0586903700,1447662.265479130,45.11591168181330,67.6749668890751,36.65558142046590,25.163163353169600,0,No
2021,TOR,31,Home,LAK,1.7369074865724900,4.388305050759620,78,13,6,3,40527003.29128140,27431347.164771900,8910631.611992780,1,3,5,7,4,1495687.435912170,885677.7559980420,66.9225715023452,65.57998459305160,21.44543418022700,20.754946339348700,0,No
2023,CHI,82,Away,CHI,2.2185305097286100,1.7268151218502500,110,13,7,2,25220182.385497600,19460402.414087400,12774195.810330700,5,5,4,0,7,670080.6433288590,1922981.1213544900,59.684382755423300,63.24650296758850,33.81402078998330,31.663903237660900,1,Yes
2018,TOR,2,Away,CHI,3.8837348361005700,2.597042244784110,77,12,6,3,37621566.39491980,17703875.36433390,15833241.480104700,9,3,3,1,6,1580924.4359955700,754637.7473107040,66.45564402462050,51.782053426726800,30.680554607694400,24.599228308020700,1,Yes
2018,CHI,78,Home,LAK,1.60401080017945,2.1761438040203000,111,14,7,3,32692219.09681950,36052671.56208780,7612350.385930950,7,5,3,4,6,1250457.734531770,1948479.7621496200,54.558421513305900,55.131421128963000,27.58321727959890,22.96267844032770,0,No
2020,CHI,77,Home,CHI,3.248420505250470,2.08749925240281,75,12,7,2,56478383.36798530,30353329.404688000,13203217.606811500,1,4,5,0,6,1841149.304159240,522284.1837612560,56.261000352916100,53.92995234385460,26.805499644680600,33.07659927655360,1,Yes
